"id","high_risk","outcome"
4294,FALSE,0
4295,FALSE,0
4296,TRUE,4
4297,FALSE,2
4298,FALSE,1
4299,TRUE,4
4300,FALSE,2
4301,FALSE,3
4302,FALSE,2
4303,FALSE,1
4304,FALSE,1
4305,FALSE,2
4306,FALSE,1
4307,FALSE,2
4308,TRUE,4
4309,FALSE,0
4310,TRUE,4
4311,FALSE,0
4312,FALSE,1
4313,FALSE,2
4314,FALSE,1
4315,FALSE,1
4316,FALSE,1
4317,TRUE,4
4318,TRUE,4
4319,FALSE,2
4320,FALSE,0
4321,TRUE,4
4322,FALSE,2
4323,TRUE,4
4324,FALSE,2
4325,FALSE,2
4326,FALSE,0
4327,FALSE,0
4328,TRUE,3
4329,FALSE,1
4330,FALSE,0
4331,FALSE,1
4332,TRUE,4
4333,TRUE,4
4334,FALSE,3
4335,TRUE,4
4336,FALSE,2
4337,FALSE,1
4338,FALSE,2
4339,FALSE,3
4340,FALSE,2
4341,FALSE,0
4342,TRUE,4
4343,FALSE,2
4344,FALSE,3
4345,FALSE,2
4346,FALSE,1
4347,TRUE,4
4348,TRUE,4
4349,FALSE,1
4350,FALSE,0
4351,FALSE,0
4352,FALSE,1
4353,FALSE,0
4354,TRUE,4
4355,FALSE,1
4356,FALSE,2
4357,TRUE,4
4358,FALSE,0
4359,FALSE,3
4360,TRUE,4
4361,FALSE,1
4362,FALSE,0
4363,FALSE,1
4364,FALSE,0
4365,TRUE,4
4366,FALSE,0
4367,FALSE,0
4368,FALSE,2
4369,FALSE,1
4370,FALSE,2
4371,FALSE,1
4372,FALSE,2
4373,FALSE,2
4374,TRUE,4
4375,FALSE,1
4376,FALSE,0
4377,FALSE,1
4378,FALSE,2
4379,FALSE,2
4380,FALSE,1
4381,FALSE,1
4382,FALSE,2
4383,FALSE,2
4384,FALSE,0
4385,FALSE,0
4386,FALSE,3
4387,FALSE,1
4388,FALSE,1
4389,FALSE,2
4390,FALSE,1
4391,FALSE,0
4392,FALSE,1
4393,FALSE,1
4394,FALSE,1
4395,FALSE,4
4396,FALSE,0
4397,TRUE,4
4398,FALSE,1
4399,TRUE,4
4400,FALSE,2
4401,TRUE,4
4402,FALSE,1
4403,FALSE,1
4404,FALSE,0
4405,FALSE,1
4406,FALSE,2
4407,FALSE,2
4408,FALSE,1
4409,FALSE,0
4410,FALSE,1
4411,FALSE,2
4412,FALSE,1
4413,FALSE,1
4414,FALSE,2
4415,FALSE,0
4416,FALSE,0
4417,TRUE,4
4418,TRUE,4
4419,FALSE,0
4420,FALSE,1
4421,FALSE,0
4422,FALSE,1
4423,TRUE,4
4424,FALSE,1
4425,FALSE,1
4426,TRUE,4
4427,FALSE,1
4428,FALSE,1
4429,FALSE,2
4430,FALSE,0
4431,FALSE,1
4432,FALSE,2
4433,FALSE,1
4434,FALSE,0
4435,FALSE,1
4436,TRUE,4
4437,TRUE,4
4438,FALSE,1
4439,TRUE,4
4440,FALSE,1
4441,FALSE,2
4442,TRUE,4
4443,TRUE,4
4444,TRUE,4
4445,FALSE,2
4446,FALSE,0
4447,FALSE,1
4448,FALSE,0
4449,FALSE,1
4450,FALSE,2
4451,TRUE,4
4452,FALSE,0
4453,FALSE,1
4454,FALSE,1
4455,FALSE,2
4456,FALSE,1
4457,FALSE,1
4458,TRUE,4
4459,FALSE,1
4460,TRUE,4
4461,FALSE,2
4462,TRUE,4
4463,FALSE,1
4464,TRUE,4
4465,FALSE,2
4466,FALSE,1
4467,FALSE,3
4468,FALSE,0
4469,FALSE,0
4470,FALSE,0
4471,TRUE,4
4472,FALSE,0
4473,FALSE,2
4474,FALSE,3
4475,TRUE,4
4476,FALSE,2
4477,FALSE,0
4478,FALSE,2
4479,FALSE,0
4480,FALSE,2
4481,FALSE,0
4482,FALSE,1
4483,FALSE,0
4484,FALSE,1
4485,FALSE,1
4486,FALSE,2
4487,FALSE,2
4488,FALSE,2
4489,FALSE,2
4490,FALSE,3
4491,FALSE,1
4492,FALSE,0
4493,FALSE,2
4494,FALSE,2
4495,TRUE,4
4496,FALSE,2
4497,FALSE,0
4498,FALSE,1
4499,FALSE,2
4500,TRUE,4
4501,FALSE,2
4502,FALSE,3
4503,FALSE,1
4504,FALSE,0
4505,FALSE,1
4506,FALSE,1
4507,FALSE,1
4508,FALSE,2
4509,FALSE,2
4510,TRUE,4
4511,FALSE,1
4512,FALSE,1
4513,FALSE,0
4514,FALSE,2
4515,FALSE,1
4516,FALSE,3
4517,FALSE,0
4518,FALSE,1
4519,FALSE,0
4520,TRUE,4
4521,FALSE,1
4522,FALSE,1
4523,TRUE,4
4524,FALSE,1
4525,FALSE,1
4526,TRUE,4
4527,FALSE,1
4528,TRUE,4
4529,FALSE,1
4530,FALSE,0
4531,TRUE,4
4532,FALSE,0
4533,FALSE,0
4534,FALSE,0
4535,FALSE,1
4536,FALSE,2
4537,TRUE,4
4538,TRUE,4
4539,FALSE,1
4540,FALSE,0
4541,FALSE,2
4542,TRUE,4
4543,FALSE,3
4544,TRUE,4
4545,FALSE,1
4546,TRUE,4
4547,FALSE,2
4548,FALSE,0
4549,FALSE,1
4550,FALSE,1
4551,FALSE,1
4552,FALSE,0
4553,FALSE,1
4554,TRUE,4
4555,FALSE,1
4556,FALSE,2
4557,TRUE,4
4558,FALSE,3
4559,FALSE,1
4560,TRUE,4
4561,FALSE,2
4562,FALSE,2
4563,TRUE,4
4564,FALSE,2
4565,FALSE,1
4566,FALSE,1
4567,FALSE,1
4568,FALSE,0
4569,FALSE,2
4570,FALSE,2
4571,FALSE,0
4572,FALSE,0
4573,TRUE,4
4574,FALSE,1
4575,FALSE,1
4576,FALSE,1
4577,FALSE,1
4578,FALSE,2
4579,TRUE,4
4580,FALSE,1
4581,FALSE,1
4582,FALSE,2
4583,TRUE,4
4584,FALSE,0
4585,FALSE,0
4586,FALSE,1
4587,TRUE,4
4588,FALSE,3
4589,FALSE,0
4590,TRUE,4
4591,FALSE,1
4592,FALSE,1
4593,FALSE,0
4594,TRUE,4
4595,FALSE,1
4596,FALSE,1
4597,FALSE,2
4598,FALSE,1
4599,FALSE,2
4600,FALSE,2
4601,FALSE,1
4602,FALSE,2
4603,TRUE,4
4604,FALSE,1
4605,TRUE,4
4606,FALSE,3
4607,FALSE,1
4608,FALSE,1
4609,FALSE,1
4610,FALSE,1
4611,TRUE,4
4612,FALSE,1
4613,FALSE,1
4614,FALSE,0
4615,TRUE,4
4616,FALSE,1
4617,FALSE,1
4618,FALSE,3
4619,FALSE,0
4620,FALSE,3
4621,TRUE,4
4622,FALSE,0
4623,FALSE,2
4624,FALSE,0
4625,FALSE,3
4626,FALSE,1
4627,FALSE,1
4628,FALSE,1
4629,FALSE,1
4630,FALSE,1
4631,FALSE,1
4632,FALSE,2
4633,FALSE,2
4634,FALSE,1
4635,FALSE,1
4636,TRUE,4
4637,FALSE,0
4638,FALSE,3
4639,FALSE,1
4640,FALSE,0
4641,FALSE,3
4642,FALSE,1
4643,FALSE,1
4644,TRUE,4
4645,FALSE,0
4646,FALSE,1
4647,FALSE,0
4648,FALSE,1
4649,FALSE,1
4650,FALSE,2
4651,FALSE,0
4652,TRUE,4
4653,TRUE,4
4654,FALSE,3
4655,TRUE,4
4656,FALSE,3
4657,FALSE,1
4658,FALSE,3
4659,FALSE,2
4660,FALSE,1
4661,TRUE,4
4662,TRUE,4
4663,TRUE,4
4664,FALSE,0
4665,FALSE,0
4666,FALSE,0
4667,TRUE,4
4668,FALSE,1
4669,FALSE,3
4670,TRUE,4
4671,TRUE,4
4672,FALSE,0
4673,TRUE,4
4674,FALSE,1
4675,FALSE,0
4676,FALSE,2
4677,TRUE,4
4678,FALSE,2
4679,FALSE,3
4680,FALSE,1
4681,FALSE,1
4682,FALSE,1
4683,FALSE,3
4684,FALSE,1
4685,FALSE,2
4686,FALSE,1
4687,TRUE,4
4688,TRUE,4
4689,FALSE,2
4690,FALSE,1
4691,FALSE,3
4692,FALSE,0
4693,FALSE,0
4694,FALSE,1
4695,FALSE,1
4696,FALSE,3
4697,FALSE,1
4698,FALSE,0
4699,FALSE,1
4700,FALSE,3
4701,FALSE,3
4702,FALSE,1
4703,FALSE,1
4704,TRUE,4
4705,FALSE,1
4706,FALSE,0
4707,FALSE,1
4708,FALSE,0
4709,FALSE,2
4710,FALSE,2
4711,TRUE,4
4712,FALSE,1
4713,FALSE,2
4714,TRUE,4
4715,FALSE,0
4716,FALSE,1
4717,TRUE,4
4718,FALSE,1
4719,FALSE,2
4720,FALSE,0
4721,FALSE,3
4722,FALSE,1
4723,FALSE,1
4724,FALSE,0
4725,TRUE,4
4726,FALSE,3
4727,FALSE,2
4728,FALSE,0
4729,FALSE,0
4730,FALSE,1
4731,FALSE,0
4732,FALSE,0
4733,TRUE,4
4734,FALSE,2
4735,TRUE,4
4736,FALSE,1
4737,FALSE,1
4738,FALSE,3
4739,TRUE,4
4740,FALSE,0
4741,FALSE,1
4742,FALSE,0
4743,TRUE,4
4744,FALSE,2
4745,TRUE,4
4746,FALSE,0
4747,FALSE,2
4748,FALSE,2
4749,FALSE,1
4750,FALSE,0
4751,FALSE,4
4752,FALSE,1
4753,FALSE,0
4754,FALSE,2
4755,FALSE,1
4756,FALSE,0
4757,TRUE,4
4758,FALSE,0
4759,TRUE,4
4760,FALSE,1
4761,FALSE,0
4762,FALSE,1
4763,TRUE,4
4764,FALSE,0
4765,FALSE,2
4766,FALSE,1
4767,TRUE,4
4768,FALSE,1
4769,FALSE,2
4770,FALSE,2
4771,FALSE,1
4772,FALSE,3
4773,FALSE,2
4774,FALSE,2
4775,FALSE,1
4776,TRUE,4
4777,FALSE,0
4778,TRUE,4
4779,TRUE,4
4780,TRUE,4
4781,FALSE,2
4782,FALSE,2
4783,FALSE,3
4784,TRUE,4
4785,TRUE,4
4786,FALSE,1
4787,FALSE,1
4788,FALSE,0
4789,FALSE,3
4790,FALSE,1
4791,FALSE,1
4792,FALSE,2
4793,FALSE,1
4794,FALSE,0
4795,TRUE,4
4796,TRUE,4
4797,TRUE,4
4798,FALSE,2
4799,FALSE,3
4800,FALSE,2
4801,FALSE,2
4802,FALSE,2
4803,FALSE,2
4804,FALSE,2
4805,FALSE,1
4806,FALSE,0
4807,FALSE,0
4808,FALSE,2
4809,FALSE,1
4810,TRUE,4
4811,FALSE,2
4812,FALSE,0
4813,TRUE,4
4814,FALSE,2
4815,FALSE,1
4816,FALSE,1
4817,FALSE,2
4818,FALSE,2
4819,TRUE,4
4820,TRUE,4
4821,FALSE,2
4822,FALSE,1
4823,TRUE,4
4824,FALSE,1
4825,TRUE,4
4826,FALSE,1
4827,FALSE,1
4828,FALSE,1
4829,TRUE,4
4830,FALSE,2
4831,FALSE,0
4832,TRUE,4
4833,FALSE,2
4834,FALSE,0
4835,TRUE,4
4836,FALSE,1
4837,FALSE,2
4838,FALSE,1
4839,FALSE,0
4840,FALSE,1
4841,FALSE,1
4842,TRUE,4
4843,TRUE,4
4844,FALSE,0
4845,FALSE,2
4846,FALSE,3
4847,TRUE,4
4848,FALSE,1
4849,TRUE,4
4850,TRUE,4
4851,TRUE,4
4852,FALSE,1
4853,TRUE,4
4854,FALSE,2
4855,TRUE,4
4856,FALSE,2
4857,FALSE,2
4858,TRUE,4
4859,FALSE,1
4860,FALSE,1
4861,FALSE,1
4862,TRUE,4
4863,TRUE,4
4864,FALSE,1
4865,TRUE,4
4866,FALSE,2
4867,FALSE,1
4868,FALSE,2
4869,FALSE,0
4870,FALSE,0
4871,FALSE,2
4872,FALSE,3
4873,FALSE,1
4874,FALSE,2
4875,FALSE,3
4876,FALSE,0
4877,FALSE,1
4878,TRUE,4
4879,FALSE,1
4880,FALSE,2
4881,FALSE,1
4882,FALSE,2
4883,FALSE,0
4884,FALSE,3
4885,FALSE,1
4886,FALSE,2
4887,FALSE,2
4888,FALSE,2
4889,FALSE,0
4890,FALSE,1
4891,TRUE,4
4892,FALSE,0
4893,FALSE,1
4894,TRUE,4
4895,FALSE,3
4896,FALSE,0
4897,FALSE,2
4898,FALSE,1
4899,FALSE,2
4900,FALSE,3
4901,FALSE,2
4902,FALSE,3
4903,FALSE,1
4904,FALSE,1
4905,FALSE,1
4906,FALSE,3
4907,FALSE,1
4908,FALSE,1
4909,FALSE,0
4910,FALSE,1
4911,FALSE,2
4912,FALSE,2
4913,TRUE,4
4914,FALSE,1
4915,FALSE,2
4916,FALSE,1
4917,TRUE,4
4918,FALSE,0
4919,TRUE,4
4920,FALSE,1
4921,FALSE,2
4922,FALSE,0
4923,FALSE,2
4924,FALSE,1
4925,FALSE,1
4926,FALSE,0
4927,FALSE,2
4928,TRUE,4
4929,TRUE,4
4930,FALSE,1
4931,FALSE,1
4932,FALSE,0
4933,FALSE,1
4934,FALSE,2
4935,TRUE,4
4936,FALSE,1
4937,FALSE,2
4938,FALSE,1
4939,FALSE,1
4940,FALSE,1
4941,FALSE,0
4942,FALSE,1
4943,FALSE,3
4944,FALSE,1
4945,TRUE,4
4946,FALSE,2
4947,TRUE,4
4948,FALSE,4
4949,FALSE,2
4950,FALSE,1
4951,FALSE,2
4952,TRUE,4
4953,FALSE,3
4954,FALSE,2
4955,FALSE,0
4956,TRUE,4
4957,TRUE,4
4958,FALSE,0
4959,FALSE,1
4960,FALSE,1
4961,FALSE,2
4962,TRUE,4
4963,FALSE,1
4964,FALSE,2
4965,FALSE,2
4966,TRUE,4
4967,FALSE,0
4968,FALSE,1
4969,FALSE,1
4970,FALSE,2
4971,FALSE,1
4972,FALSE,2
4973,TRUE,4
4974,FALSE,0
4975,FALSE,1
4976,TRUE,4
4977,FALSE,3
4978,FALSE,1
4979,FALSE,0
4980,FALSE,1
4981,FALSE,0
4982,FALSE,1
4983,FALSE,0
4984,TRUE,4
4985,TRUE,4
4986,FALSE,0
4987,TRUE,4
4988,FALSE,1
4989,TRUE,4
4990,FALSE,1
4991,FALSE,2
4992,FALSE,2
4993,FALSE,1
4994,FALSE,2
4995,FALSE,0
4996,FALSE,1
4997,FALSE,1
4998,TRUE,4
4999,FALSE,1
5000,FALSE,2
5001,FALSE,2
5002,FALSE,2
5003,TRUE,4
5004,FALSE,2
5005,FALSE,1
5006,FALSE,1
5007,FALSE,1
5008,FALSE,2
5009,FALSE,3
5010,TRUE,4
5011,FALSE,3
5012,FALSE,0
5013,FALSE,0
5014,FALSE,2
5015,FALSE,1
5016,TRUE,4
5017,TRUE,4
5018,FALSE,0
5019,FALSE,2
5020,FALSE,1
5021,FALSE,1
5022,FALSE,1
5023,FALSE,3
5024,FALSE,1
5025,FALSE,2
5026,FALSE,3
5027,FALSE,1
5028,FALSE,1
5029,FALSE,1
5030,TRUE,4
5031,FALSE,3
5032,FALSE,1
5033,TRUE,4
5034,TRUE,4
5035,TRUE,4
5036,FALSE,0
5037,FALSE,0
5038,FALSE,2
5039,FALSE,2
5040,FALSE,2
5041,FALSE,1
5042,FALSE,1
5043,FALSE,2
5044,FALSE,1
5045,FALSE,1
5046,TRUE,4
5047,FALSE,3
5048,FALSE,0
5049,TRUE,4
5050,FALSE,1
5051,FALSE,1
5052,FALSE,1
5053,FALSE,2
5054,FALSE,0
5055,FALSE,0
5056,FALSE,2
5057,FALSE,1
5058,FALSE,1
5059,FALSE,0
5060,TRUE,4
5061,FALSE,0
5062,FALSE,1
5063,FALSE,2
5064,FALSE,2
5065,FALSE,1
5066,FALSE,3
5067,TRUE,4
5068,FALSE,2
5069,FALSE,1
5070,FALSE,2
5071,FALSE,0
5072,FALSE,2
5073,FALSE,1
5074,FALSE,2
5075,FALSE,1
5076,FALSE,1
5077,TRUE,4
5078,FALSE,2
5079,FALSE,2
5080,FALSE,2
5081,TRUE,4
5082,FALSE,0
5083,TRUE,4
5084,FALSE,0
5085,FALSE,1
5086,FALSE,0
5087,TRUE,4
5088,TRUE,4
5089,FALSE,1
5090,TRUE,4
5091,FALSE,4
5092,FALSE,1
5093,FALSE,1
5094,FALSE,1
5095,FALSE,0
5096,FALSE,2
5097,FALSE,1
5098,FALSE,1
5099,TRUE,4
5100,FALSE,0
5101,FALSE,1
5102,FALSE,1
5103,FALSE,2
5104,FALSE,1
5105,FALSE,2
5106,TRUE,4
5107,FALSE,2
5108,FALSE,2
5109,FALSE,2
5110,FALSE,1
5111,FALSE,2
5112,FALSE,2
5113,FALSE,3
5114,FALSE,2
5115,TRUE,4
5116,FALSE,2
5117,FALSE,2
5118,FALSE,2
5119,FALSE,2
5120,FALSE,1
5121,FALSE,0
5122,FALSE,2
5123,TRUE,4
5124,TRUE,4
5125,FALSE,1
5126,FALSE,0
5127,FALSE,1
5128,FALSE,0
5129,FALSE,0
5130,FALSE,2
5131,FALSE,2
5132,TRUE,4
5133,FALSE,1
5134,FALSE,2
5135,FALSE,1
5136,TRUE,4
5137,TRUE,4
5138,FALSE,1
5139,FALSE,2
5140,FALSE,1
5141,TRUE,4
5142,FALSE,1
5143,TRUE,4
5144,TRUE,4
5145,FALSE,1
5146,TRUE,4
5147,FALSE,0
5148,FALSE,0
5149,FALSE,3
5150,FALSE,0
5151,FALSE,1
5152,FALSE,1
5153,FALSE,1
5154,FALSE,0
5155,FALSE,1
5156,TRUE,4
5157,FALSE,1
5158,FALSE,0
5159,FALSE,1
5160,FALSE,1
5161,FALSE,2
5162,FALSE,2
5163,FALSE,1
5164,FALSE,2
5165,FALSE,0
5166,FALSE,1
5167,FALSE,1
5168,TRUE,4
5169,FALSE,2
5170,FALSE,0
5171,TRUE,4
5172,FALSE,2
5173,FALSE,0
5174,TRUE,4
5175,FALSE,2
5176,FALSE,2
5177,FALSE,0
5178,FALSE,3
5179,TRUE,4
5180,FALSE,3
5181,TRUE,4
5182,FALSE,1
5183,FALSE,2
5184,FALSE,2
5185,FALSE,1
5186,FALSE,1
5187,FALSE,1
5188,TRUE,4
5189,FALSE,2
5190,TRUE,4
5191,FALSE,1
5192,FALSE,2
5193,FALSE,2
5194,FALSE,0
5195,FALSE,2
5196,FALSE,1
5197,FALSE,1
5198,FALSE,1
5199,FALSE,1
5200,FALSE,2
5201,FALSE,2
5202,FALSE,1
5203,FALSE,2
5204,FALSE,1
5205,FALSE,2
5206,FALSE,2
5207,TRUE,4
5208,FALSE,2
5209,FALSE,1
5210,FALSE,3
5211,FALSE,2
5212,FALSE,1
5213,FALSE,2
5214,FALSE,3
5215,FALSE,1
5216,TRUE,4
5217,FALSE,2
5218,TRUE,4
5219,TRUE,4
5220,FALSE,2
5221,FALSE,1
5222,FALSE,0
5223,FALSE,1
5224,FALSE,2
5225,FALSE,2
5226,FALSE,1
5227,TRUE,4
5228,FALSE,1
5229,FALSE,2
5230,FALSE,0
5231,FALSE,2
5232,TRUE,4
5233,TRUE,4
5234,FALSE,1
5235,FALSE,1
5236,FALSE,1
5237,FALSE,1
5238,FALSE,2
5239,FALSE,3
5240,FALSE,1
5241,FALSE,3
5242,FALSE,1
5243,FALSE,3
5244,TRUE,4
5245,FALSE,1
5246,FALSE,0
5247,TRUE,4
5248,FALSE,3
5249,FALSE,2
5250,TRUE,4
5251,FALSE,1
5252,FALSE,3
5253,FALSE,2
5254,FALSE,1
5255,FALSE,4
5256,FALSE,0
5257,FALSE,2
5258,FALSE,4
5259,TRUE,4
5260,FALSE,2
5261,FALSE,1
5262,FALSE,1
5263,FALSE,1
5264,FALSE,2
5265,FALSE,1
5266,FALSE,0
5267,FALSE,0
5268,FALSE,1
5269,FALSE,2
5270,FALSE,1
5271,FALSE,3
5272,TRUE,4
5273,FALSE,2
5274,TRUE,4
5275,FALSE,1
5276,FALSE,1
5277,FALSE,1
5278,FALSE,3
5279,FALSE,1
5280,FALSE,1
5281,TRUE,4
5282,FALSE,1
5283,FALSE,1
5284,FALSE,1
5285,FALSE,1
5286,FALSE,1
5287,FALSE,2
5288,TRUE,4
5289,TRUE,4
5290,FALSE,2
5291,TRUE,4
5292,FALSE,1
5293,FALSE,1
5294,FALSE,1
5295,FALSE,0
5296,FALSE,1
5297,FALSE,0
5298,FALSE,2
5299,FALSE,2
5300,TRUE,4
5301,FALSE,1
5302,FALSE,1
5303,TRUE,4
5304,FALSE,3
5305,FALSE,1
5306,FALSE,2
5307,FALSE,0
5308,TRUE,4
5309,FALSE,1
5310,FALSE,0
5311,TRUE,4
5312,FALSE,0
5313,FALSE,1
5314,FALSE,2
5315,FALSE,1
5316,FALSE,0
5317,FALSE,0
5318,FALSE,1
5319,FALSE,2
5320,FALSE,1
5321,FALSE,1
5322,FALSE,1
5323,FALSE,2
5324,FALSE,1
5325,FALSE,2
5326,FALSE,0
5327,TRUE,4
5328,FALSE,0
5329,FALSE,2
5330,TRUE,4
5331,FALSE,2
5332,TRUE,4
5333,FALSE,1
5334,FALSE,1
5335,FALSE,2
5336,FALSE,1
5337,FALSE,1
5338,FALSE,1
5339,FALSE,3
5340,FALSE,1
5341,FALSE,2
5342,FALSE,0
5343,FALSE,4
5344,FALSE,1
5345,FALSE,0
5346,FALSE,0
5347,FALSE,0
5348,FALSE,1
5349,FALSE,1
5350,FALSE,2
5351,FALSE,0
5352,TRUE,4
5353,TRUE,4
5354,FALSE,1
5355,FALSE,1
5356,FALSE,1
5357,FALSE,0
5358,FALSE,1
5359,FALSE,1
5360,FALSE,2
5361,FALSE,1
5362,FALSE,1
5363,TRUE,4
5364,FALSE,2
5365,FALSE,0
5366,FALSE,2
5367,TRUE,4
5368,FALSE,2
5369,FALSE,2
5370,FALSE,2
5371,FALSE,1
5372,FALSE,1
5373,FALSE,2
5374,TRUE,4
5375,TRUE,4
5376,FALSE,0
5377,FALSE,1
5378,FALSE,1
5379,TRUE,4
5380,FALSE,1
5381,FALSE,2
5382,FALSE,2
5383,FALSE,0
5384,FALSE,1
5385,FALSE,1
5386,TRUE,4
5387,FALSE,0
5388,FALSE,1
5389,FALSE,1
5390,FALSE,1
5391,FALSE,2
5392,FALSE,2
5393,FALSE,0
5394,FALSE,0
5395,FALSE,0
5396,FALSE,0
5397,FALSE,2
5398,FALSE,1
5399,FALSE,1
5400,FALSE,1
5401,FALSE,3
5402,FALSE,0
5403,FALSE,1
5404,FALSE,1
5405,FALSE,0
5406,FALSE,2
5407,TRUE,4
5408,FALSE,2
5409,FALSE,1
5410,TRUE,4
5411,FALSE,2
5412,FALSE,2
5413,TRUE,4
5414,FALSE,1
5415,FALSE,0
5416,TRUE,4
5417,FALSE,2
5418,TRUE,4
5419,FALSE,1
5420,FALSE,1
5421,FALSE,0
5422,FALSE,1
5423,FALSE,0
5424,FALSE,1
5425,TRUE,4
5426,FALSE,2
5427,FALSE,0
5428,FALSE,0
5429,FALSE,0
5430,FALSE,0
5431,FALSE,2
5432,FALSE,1
5433,TRUE,4
5434,FALSE,1
5435,FALSE,2
5436,FALSE,1
5437,FALSE,1
5438,TRUE,4
5439,FALSE,3
5440,FALSE,1
5441,FALSE,0
5442,TRUE,4
5443,FALSE,2
5444,FALSE,3
5445,TRUE,4
5446,FALSE,1
5447,TRUE,4
5448,FALSE,1
5449,FALSE,1
5450,FALSE,1
5451,FALSE,3
5452,FALSE,1
5453,FALSE,1
5454,TRUE,4
5455,FALSE,0
5456,FALSE,3
5457,FALSE,2
5458,FALSE,2
5459,FALSE,0
5460,TRUE,4
5461,FALSE,0
5462,FALSE,2
5463,FALSE,2
5464,FALSE,0
5465,FALSE,3
5466,TRUE,4
5467,FALSE,1
5468,FALSE,2
5469,FALSE,3
5470,FALSE,1
5471,FALSE,0
5472,FALSE,0
5473,FALSE,1
5474,FALSE,2
5475,FALSE,3
5476,FALSE,1
5477,FALSE,1
5478,FALSE,2
5479,TRUE,4
5480,TRUE,4
5481,FALSE,1
5482,FALSE,0
5483,FALSE,0
5484,FALSE,1
5485,FALSE,1
5486,FALSE,3
5487,TRUE,4
5488,FALSE,1
5489,FALSE,2
5490,FALSE,3
5491,FALSE,3
5492,TRUE,4
5493,FALSE,1
5494,TRUE,4
5495,FALSE,1
5496,FALSE,1
5497,TRUE,4
5498,TRUE,4
5499,FALSE,0
5500,FALSE,1
5501,FALSE,2
5502,FALSE,1
5503,FALSE,1
5504,FALSE,1
5505,FALSE,1
5506,FALSE,1
5507,FALSE,0
5508,FALSE,1
5509,TRUE,4
5510,FALSE,2
5511,TRUE,4
5512,TRUE,4
5513,TRUE,4
5514,FALSE,1
5515,FALSE,0
5516,FALSE,0
5517,FALSE,3
5518,FALSE,0
5519,FALSE,2
5520,FALSE,1
5521,FALSE,1
5522,FALSE,1
5523,TRUE,4
5524,FALSE,2
5525,FALSE,0
5526,TRUE,4
5527,FALSE,1
5528,FALSE,2
5529,FALSE,3
5530,FALSE,2
5531,FALSE,0
5532,FALSE,0
5533,FALSE,0
5534,TRUE,4
5535,FALSE,0
5536,FALSE,2
5537,FALSE,2
5538,FALSE,1
5539,FALSE,1
5540,FALSE,0
5541,TRUE,4
5542,FALSE,1
5543,FALSE,0
5544,TRUE,4
5545,FALSE,1
5546,FALSE,2
5547,FALSE,1
5548,FALSE,2
5549,FALSE,0
5550,FALSE,2
5551,TRUE,4
5552,FALSE,1
5553,FALSE,2
5554,FALSE,1
5555,FALSE,0
5556,FALSE,1
5557,FALSE,1
5558,TRUE,4
5559,FALSE,4
5560,FALSE,1
5561,TRUE,4
5562,FALSE,2
5563,FALSE,0
5564,FALSE,2
5565,TRUE,4
5566,FALSE,0
5567,FALSE,1
5568,TRUE,4
5569,FALSE,1
5570,FALSE,1
5571,FALSE,1
5572,TRUE,4
5573,FALSE,2
5574,FALSE,1
5575,FALSE,1
5576,TRUE,4
5577,FALSE,1
5578,FALSE,1
5579,FALSE,2
5580,TRUE,4
5581,FALSE,2
5582,FALSE,3
5583,FALSE,1
5584,FALSE,2
5585,FALSE,2
5586,FALSE,0
5587,FALSE,1
5588,FALSE,0
5589,FALSE,1
5590,FALSE,2
5591,FALSE,1
5592,FALSE,1
5593,FALSE,1
5594,TRUE,4
5595,FALSE,3
5596,FALSE,2
5597,FALSE,1
5598,FALSE,2
5599,FALSE,2
5600,FALSE,2
5601,TRUE,4
5602,FALSE,3
5603,FALSE,3
5604,FALSE,1
5605,FALSE,1
5606,FALSE,1
5607,TRUE,4
5608,FALSE,1
5609,FALSE,1
5610,FALSE,2
5611,TRUE,4
5612,FALSE,2
5613,FALSE,0
5614,FALSE,1
5615,TRUE,4
5616,TRUE,4
5617,FALSE,1
5618,FALSE,0
5619,FALSE,3
5620,FALSE,1
5621,TRUE,4
5622,FALSE,1
5623,FALSE,3
5624,FALSE,1
5625,FALSE,1
5626,FALSE,1
5627,FALSE,1
5628,FALSE,2
5629,TRUE,4
5630,FALSE,1
5631,FALSE,1
5632,FALSE,0
5633,FALSE,0
5634,FALSE,2
5635,FALSE,1
5636,FALSE,1
5637,FALSE,1
5638,FALSE,0
5639,FALSE,1
5640,FALSE,2
5641,FALSE,0
5642,FALSE,2
5643,FALSE,0
5644,FALSE,2
5645,FALSE,0
5646,FALSE,2
5647,FALSE,1
5648,FALSE,0
5649,FALSE,2
5650,FALSE,0
5651,FALSE,1
5652,FALSE,1
5653,FALSE,1
5654,TRUE,4
5655,FALSE,1
5656,FALSE,1
5657,FALSE,0
5658,TRUE,4
5659,FALSE,2
5660,FALSE,1
5661,FALSE,1
5662,FALSE,2
5663,FALSE,2
5664,FALSE,1
5665,TRUE,4
5666,FALSE,3
5667,FALSE,3
5668,FALSE,0
5669,FALSE,2
5670,TRUE,4
5671,FALSE,3
5672,TRUE,4
5673,FALSE,1
5674,FALSE,1
5675,FALSE,2
5676,FALSE,1
5677,TRUE,4
5678,FALSE,3
5679,FALSE,1
5680,FALSE,4
5681,TRUE,4
5682,FALSE,0
5683,FALSE,1
5684,FALSE,2
5685,TRUE,4
5686,FALSE,2
5687,FALSE,1
5688,TRUE,4
5689,FALSE,1
5690,FALSE,0
5691,FALSE,2
